"variable","year","value","type","category","units","region","average.var.name","data.type"
"smoothdog.abund.ridem.fall",1998,0,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.fall",1999,0.133333333,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.fall",2000,0.125,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.fall",2001,0.3125,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.fall",2002,0.133333333,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.fall",2003,0.4375,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.fall",2004,0.125,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.fall",2005,0.571428571,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.fall",2006,0.0625,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.fall",2007,1,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",1979,0,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",1980,0,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",1981,0,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",1982,0.035714286,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",1983,0,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",1984,0.172413793,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",1985,0.103448276,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",1986,0.034482759,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",1987,0,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",1988,0,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",1989,0,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",1990,0,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",1991,0.0625,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",1992,0,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",1993,0,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",1994,0.071428571,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",1995,0,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",1996,0,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",1997,0,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",1998,0,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",1999,0.0625,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",2000,0,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",2001,0,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",2002,0.133333333,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",2003,0,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",2004,0.4375,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",2005,0,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",2006,0.1875,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"smoothdog.abund.ridem.spr",2007,0,"predator","shark","#/tow","Rhode Island","smoothdog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",1979,1.24137931,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",1980,0.5,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",1981,0.708333333,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",1982,0.304347826,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",1983,0.823529412,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",1984,2.887096774,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",1985,1.35483871,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",1986,2.41509434,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",1987,2.392156863,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",1988,0.333333333,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",1989,0.833333333,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",1990,0.380952381,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",1991,0.230769231,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",1992,0.314285714,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",1993,0.147058824,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",1994,0.095238095,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",1995,0.166666667,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",1996,0.666666667,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",1997,0.071428571,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",1998,0.119047619,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",1999,0.317073171,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",2000,1,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",2001,0.214285714,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",2002,0.375,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",2003,0.285714286,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",2004,0.380952381,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",2005,0.325,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.fall",2006,0.023809524,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",1979,3.075471698,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",1980,3.365384615,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",1981,0.523076923,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",1982,0.071428571,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",1983,0.563380282,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",1984,0.728571429,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",1985,0.196721311,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",1986,0.563636364,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",1987,0.153846154,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",1988,1.11627907,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",1989,0.452380952,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",1990,0.166666667,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",1991,1.325581395,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",1992,0,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",1993,1.076923077,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",1994,0.075,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",1995,0.095238095,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",1996,0.071428571,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",1997,0.075,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",1998,0.097560976,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",1999,0.261904762,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",2000,0.146341463,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",2001,1.378378378,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",2002,0.12195122,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",2003,0.097560976,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",2004,0.486486486,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",2005,0.285714286,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"tautog.abund.ridem.spr",2006,1.142857143,"predator","groundfish","#/tow","Rhode Island","tautog.abund.ridem","trawlsurvey"
"temp.fall.ridem",1979,11.21429,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",1980,20.60897,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",1981,18.85643,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",1982,17.74412,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",1983,18.0291,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",1984,18.14167,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",1985,18.09754,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",1986,16.62264,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",1987,17.13649,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",1988,19.44667,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",1989,17.50238,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",1990,19.07,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",1991,17.97692,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",1992,18.47742,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",1993,19.66176,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",1994,17.23214,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",1995,19.13095,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",1996,16.71667,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",1997,18.74286,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",1998,18.9225,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",1999,19.90244,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",2000,18.3,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",2001,18.99476,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",2002,19.12,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",2003,18.39762,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",2004,18.1,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",2005,19.3925,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.fall.ridem",2006,18.00833,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",1979,15.8,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",1980,18.30851,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",1981,8.646923,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",1982,6.195652,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",1983,8.245775,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",1984,7.762121,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",1985,7.272951,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",1986,8.281818,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",1987,7.378,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",1988,8.046429,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",1989,5.938333,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",1990,6.487097,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",1991,9.444872,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",1992,6.03,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",1993,17.97115,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",1994,6.485,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",1995,6.902381,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",1996,6.460714,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",1997,7.39,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",1998,7.685366,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",1999,8.205952,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",2000,8.593902,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",2001,12.67568,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",2002,10.36707,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",2003,5.642683,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",2004,8.858824,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",2005,5.588095,"environment","","mean C","Rhode Island","temp.ridem",""
"temp.spr.ridem",2006,10.73333,"environment","","mean C","Rhode Island","temp.ridem",""
"lob.abund.fall",1984,29.45,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",1985,13.75,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",1986,25.67,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",1987,27.85,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",1988,14.27,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",1989,19.18,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",1990,31.93,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",1991,54.13,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",1992,51.37,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",1993,72.25,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",1994,68.42,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",1995,59.91,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",1996,47.12,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",1997,140.62,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",1998,52.11,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",1999,58.76,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",2000,39.17,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",2001,27.06,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",2002,8.72,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",2003,19.08,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",2004,12.64,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",2005,7.61,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",2006,4.42,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.fall",2007,3.19,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",1985,17.4,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",1986,8.9,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",1987,13.7,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",1988,6.81,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",1989,15.3,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",1990,28.44,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",1991,44.78,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",1992,48.87,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",1993,37,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",1994,18.13,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",1995,47.91,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",1996,52.12,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",1997,86.37,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",1998,120.89,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",1999,114.7,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",2000,73.51,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",2001,54.78,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",2002,32.46,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",2003,13.52,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",2004,8.9,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",2005,7.89,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",2006,6.34,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.abund.spring",2007,9.85,"prey","invertebrate","#/tow","Connecticut","lob.abund","stockassessment"
"lob.trap",1981,15815,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1982,14831,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1983,19998,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1984,66709,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1985,65262,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1986,65826,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1987,70646,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1988,79154,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1989,83915,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1990,100360,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1991,101290,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1992,107668,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1993,115224,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1994,110805,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1995,119983,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1996,130360,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1997,133770,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1998,158527,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1999,162149,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",2000,122386,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",2001,121501,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",2002,117731,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",2003,85048,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",2004,84071,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",2005,83946,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",2006,90421,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",2007,81792,"effort","","#","Connecticut","lob.trap","stockassessment"
"longhorn.abund",1984,0.2,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",1985,0.33,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",1986,0.18,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",1987,0.15,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",1988,0.15,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",1989,0.24,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",1990,0.65,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",1991,0.36,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",1992,0.12,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",1993,0.06,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",1994,0.04,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",1995,0.03,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",1996,0.04,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",1997,0.02,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",1998,0.01,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",1999,0.01,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",2000,0.06,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",2001,0.02,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",2002,0.02,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",2003,0.01,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",2004,0.03,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",2005,0,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",2006,0,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",2007,0.02,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",2008,0.01,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",2009,0.01,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",2010,0.01,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",2011,0.04,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"longhorn.abund",2012,0.01,"predator","groundfish","#/tow","Connecticut","","trawlsurvey"
"nao",1950,1.4,"Climate","","","Connecticut","",""
"nao",1951,-1.26,"Climate","","","Connecticut","",""
"nao",1952,0.83,"Climate","","","Connecticut","",""
"nao",1953,0.18,"Climate","","","Connecticut","",""
"nao",1954,0.13,"Climate","","","Connecticut","",""
"nao",1955,-2.52,"Climate","","","Connecticut","",""
"nao",1956,-1.73,"Climate","","","Connecticut","",""
"nao",1957,1.52,"Climate","","","Connecticut","",""
"nao",1958,-1.02,"Climate","","","Connecticut","",""
"nao",1959,-0.37,"Climate","","","Connecticut","",""
"nao",1960,-1.54,"Climate","","","Connecticut","",""
"nao",1961,1.8,"Climate","","","Connecticut","",""
"nao",1962,-2.38,"Climate","","","Connecticut","",""
"nao",1963,-3.6,"Climate","","","Connecticut","",""
"nao",1964,-2.86,"Climate","","","Connecticut","",""
"nao",1965,-2.88,"Climate","","","Connecticut","",""
"nao",1966,-1.69,"Climate","","","Connecticut","",""
"nao",1967,1.28,"Climate","","","Connecticut","",""
"nao",1968,-1.04,"Climate","","","Connecticut","",""
"nao",1969,-4.89,"Climate","","","Connecticut","",""
"nao",1970,-1.89,"Climate","","","Connecticut","",""
